title,article,category,price,availability,description,details,images,url
MU-13,,Головные микрофоны,0,Наличие:В наличии,"Описание MiPRO MU-13 – всенаправленный конденсаторный микрофон с креплением на одну сторону, 3 мм. Компактный дизайн ушной петли (доступны в комплекте в трех размерах) позволяет надёжно и удобно фиксировать микрофон на ухе. Микрофонную штангу можно закрепить слева или справа. Микрофон устойчив к влаге и потоотделению. Мягкую, но гибкую тонкую стрелу с углом поворота 120° и держателем можно поворачивать для регулировки положения микрофона. Цвет бежевый.","Производитель: Mipro | Наименование: <h3>MU-13</h3> | Партномер: <h3>620001</h3> | Тип разъема: Неподвижный | Микрофонный капсюль: Ø 3 мм всенаправленный | Чувствительность: -56 дБВ / Па | Цвет: Бежевый | Макс. уровень звукового давления (SPL): 138 дБ | Звуковые особенности микрофона: Высокая точность, широкая частотная характеристика, широкий динамический диапазон, быстрый переходный отклик для истинного естественного воспроизведения звука. | Разъем: 4-pin mini XLR | Вес: Около 16,3 г",https://risbar.kz/wp-content/uploads/product/mu-13-1.png; https://risbar.kz/wp-content/uploads/product/mu-13-2.png; https://risbar.kz/wp-content/uploads/product/mu-13-2-550x352.png,https://risbar.kz/product/mu-13/
MU-13d,,Головные микрофоны,0,Наличие:В наличии,Описание MiPRO MU-13d – всенаправленный конденсаторный микрофон с креплением на одну сторону и резьбовой системой отсоединения кабеля. Компактный дизайн ушной петли (доступны в комплекте в трех размерах) позволяет надёжно и удобно фиксировать микрофон на ухе. Микрофонную штангу можно закрепить слева или справа. Микрофон устойчив к влаге и потоотделению. Съёмная «стрела» микрофона может подключаться к проводам с различными типами разъёмов. Можно изменять угол поворота на 120° для наиболее удобной регулировки положения микрофона. Цвет бежевый.,"Производитель: Mipro | Партномер: <h3>620011</h3> | Тип разъема: Неподвижный | Микрофонный капсюль: Ø 3 мм всенаправленный | Чувствительность: -56 дБВ / Па | Цвет: Бежевый | Макс. уровень звукового давления (SPL): 138 дБ | Звуковые особенности микрофона: Высокая точность, широкая частотная характеристика, широкий динамический диапазон, быстрый переходный отклик для истинного естественного воспроизведения звука. | Разъем: 4-pin mini XLR | Вес: Около 16,3 г | Наименование: Односторонний всенаправленный головной микрофон, конденсаторный",https://risbar.kz/wp-content/uploads/product/mu-13d-1.jpg; https://risbar.kz/wp-content/uploads/product/mu-13d-2.jpg,https://risbar.kz/product/mu-13d/
MU-210,,Головные микрофоны,0,Наличие:В наличии,"Описание Mipro MU-210 – головной конденсаторный направленный микрофон, 10 мм, цвет бежевый. Головные микрофоны с компактной конструкцией заушных крючков доступны в трех размерах для надежной, удобной и идеальной посадки. Стрелу микрофона можно носить как слева, так и справа. Устойчивость к влаге, поту. Мягкая, но гибкая тонкая стрела с углом поворота 120° и держателем, который можно поворачивать для регулировки положения микрофона.",Производитель: Mipro | Наименование: <h3>MU-210</h3> | Партномер: <h3>620012</h3> | Название: Головной миниатюрный конденсаторный направленный микрофон. | Микрофонный капсюль: 10 мм. Электретный | Диаграмма направленности: Кардиоида | Частотный диапазон: 50 Гц ~18 кГц | Чувствительность: -46 ±3 дБВ/Па (0 дБ=1В/Па) | Максимальное звуковое давление: 143 дБ | Сопротивление: 200 Ом | Положение микрофонной стрелы: Слева или справа | Разъем: 4-контактный mini-XLR | Цвет: Бежевый | Длина кабеля: 150 см | Вес: 26 гр.,https://risbar.kz/wp-content/uploads/product/mu-210-1.png,https://risbar.kz/product/mu-210/
MU-23,,Головные микрофоны,0,Наличие:В наличии,"Описание Mipro MU-23 – профессиональный всенаправленный головной микрофон, 3 мм. Благодаря компактному дизайну оголовья, микрофонная гарнитура доступна в трех размерах для выбора наиболее удобной, идеальной посадки. Микрофонную «стрелку» можно встретить как слева, так и справа. Устойчивость к власти, поту. Возможен изменяемый угол поворота микрофона на 120° для наиболее удобной регулировки положения.",Производитель: Mipro | Наименование: <h3>MU-23</h3> | Партномер: <h3>620002</h3> | Название: Головной миниатюрный конденсаторный ненаправленный микрофон. | Микрофонный капсюль: 3 мм. Электретный | Диаграмма направленности: Круговая | Частотный диапазон: 40 Гц~20 кГц | Чувствительность: -56 ±3 дБВ/Па (0 дБ=1В/Па) | Максимальное звуковое давление: 138 дБ | Сопротивление: 200 Ом | Положение микрофонной стрелы: Слева или справа | Разъем: 4-контактный mini-XLR | Цвет: Бежевый | Длина кабеля: 150 см | Вес: 16 гр.,https://risbar.kz/wp-content/uploads/product/mu-23-1.png,https://risbar.kz/product/mu-23/
MU-23P,,Головные микрофоны,0,Наличие:В наличии,"Описание Mipro MU-23P – профессиональный всенаправленный головной микрофон, 3 мм, с разъемом mini-jack 3,5 мм с винтовой фиксацией. Разъём миниджек 3,5 мм с винтовой фиксацией Компактное оголовье. Микрофонную «стрелку» можно встретить как слева, так и справа. Устойчивость к власти, поту. Возможен изменяемый угол поворота микрофона на 120° для наиболее удобной регулировки положения.","Производитель: Mipro | Наименование: <h3>MU-23P</h3> | Партномер: <h3>620004</h3> | Название: Головной миниатюрный конденсаторный ненаправленный микрофон. | Микрофонный капсюль: 3 мм. Электретный | Диаграмма направленности: Круговая | Частотный диапазон: 40 Гц~20 кГц | Чувствительность: -56 ±3 дБВ/Па (0 дБ=1В/Па) | Максимальное звуковое давление: 138 дБ | Сопротивление: 200 Ом | Положение микрофонной стрелы: Слева или справа | Разъем: mini-jack 3,5 мм с винтовой фиксацией | Цвет: Бежевый | Длина кабеля: 150 см | Вес: 16 гр.",https://risbar.kz/wp-content/uploads/product/mu-23p-1.png,https://risbar.kz/product/mu-23p/
MU-53HN,,Головные микрофоны,0,Наличие:В наличии,"Описание Гибкая и прочная рамка с удобными, мягкими ушными крючками, которые не требуют регулировки. Микрофон отличается высоким динамическим диапазоном и способен выдерживать звуковое давление до 142 дБ без искажений. Капсульный модуль и кабель легко отсоединяются от рамки и могут крепиться на левой или правой стороне рамки в соответствии с персональными предпочтениями. Достаточно тонкое крепление цилиндрического корпуса капсюля полностью вращается. Конструкция капсюля позволяет регулировать длину, направление и угол для точного и оптимального позиционирования микрофона по отношению к источнику звука. Складная плоская конструкция для удобного хранения. Разъём Mini XLR или TA4F, другие типы штекеров также могут быть заказаны","Производитель: Mipro | Наименование: <h3>MU-53HN</h3> | Партномер: <h3>620005</h3> | Тип капсюля: Ø 10 мм Однонаправленный | Частотная характеристика: 50Гц ~ 18 кГц | Чувствительность: -46 дБ В/Па | Макс. уровень звукового давления: 142 дБ | Положение микрофонной: Слева или справа | Разъем: 4-контактный разъем mini-XLR или TA4F | Длина кабеля: 150 см. | Цвет: Черный | Вес: Около 31,4 г | Тип: Конденсаторный",https://risbar.kz/wp-content/uploads/product/mu-53hn-1.png,https://risbar.kz/product/mu-53hn/
MU-57H,,Головные микрофоны,0,Наличие:В наличии,"Описание MIPRO MU-57H — влагозащищённый конденсаторный головной микрофон 4,5 мм со степенью защиты IP57, устойчивый к воздействию влаги и пота. Подходит для лекций, работы на сцене или спортивных мероприятиях. Цвет чёрный. Микрофон обеспечивает яркое и кристально-чистое звучание. Великолепная разборчивость, широкая частотная характеристика, широкий динамический диапазон. Степень защиты IP57 (частичная защита от пыли / защита от влаги/ 30 минут на глубине 1 метр в пресной воде). Субминиатюрный, диаметр капсюля микрофона 4,5 мм. Всенаправленный капсюль обладает отличным внеосевым откликом и улавливает звуки со всех направлений. Чистый и прозрачный звук. Высокая точность воспроизведения звука, широкий динамический диапазон и быстрая переходная характеристика обеспечивают естественное звучание. Защита от пота и влаги. Влагоотталкивающий конус корпуса и губковая влагопоглощающая вставка защищают капсульный модуль. Микрофонный держатель легко отсоединяется от оголовья и может носиться как с левой, так и с правой стороны. Регулировка держателя (длина, направление и угол наклона) для точного и оптимального позиционирования микрофона. Стандартный штекер MIPRO 3,5 мм TS (mono mini jack); другие типы штекеров могут быть заказаны при наличии. Длина вводного кабеля 150 см. Бежевый или чёрный цвет","Производитель: Mipro | Наименование: <h3>MU-57H</h3> | Цвет: Черный | Класс защиты: IP57 | Частотная характеристика: 40 Гц – 20 кГц | Диаграмма направленности: Всенаправленный | Чувствительность: -49 дБВ/Па | Рабочее напряжение: 5 В постоянного тока | Капсюль: 4,5 мм | Макс. уровень звукового давления: 135 дБ | Разъём: MIPRO 3,5 мм TS | Длина кабеля: 150 см | Масса: 24 г (рамка включена)",https://risbar.kz/wp-content/uploads/product/mu-57h-1.png,https://risbar.kz/product/mu-57h/
MU-57HS,,Головные микрофоны,0,Наличие:В наличии,"Описание MIPRO MU-57HS — влагозащищённый конденсаторный головной микрофон 4,5 мм со степенью защиты IP57, устойчивый к воздействию влаги и пота. Подходит для лекций, работы на сцене или спортивных мероприятиях. Цвет бежевый. Микрофон обеспечивает яркое и кристально-чистое звучание. Великолепная разборчивость, широкая частотная характеристика, широкий динамический диапазон. Степень защиты IP57 (частичная защита от пыли / защита от влаги/ 30 минут на глубине 1 метр в пресной воде). Субминиатюрный, диаметр капсюля микрофона 4,5 мм. Всенаправленный капсюль обладает отличным внеосевым откликом и улавливает звуки со всех направлений. Чистый и прозрачный звук. Высокая точность воспроизведения звука, широкий динамический диапазон и быстрая переходная характеристика обеспечивают естественное звучание. Защита от пота и влаги. Влагоотталкивающий конус корпуса и губковая влагопоглощающая вставка защищают капсульный модуль. Микрофонный держатель легко отсоединяется от оголовья и может носиться как с левой, так и с правой стороны. Регулировка держателя (длина, направление и угол наклона) для точного и оптимального позиционирования микрофона. Стандартный штекер MIPRO 3,5 мм TS (mono mini jack); другие типы штекеров могут быть заказаны при наличии. Длина вводного кабеля 150 см. Бежевый или чёрный цвет","Производитель: Mipro | Наименование: <h3>MU-57HS</h3> | Цвет: Бежевый | Класс защиты: IP57 | Частотная характеристика: 40 Гц – 20 кГц | Диаграмма направленности: Всенаправленный | Чувствительность: 49 дБВ/Па | Рабочее напряжение: 5 В постоянного тока | Капсюль: 4,5 мм | Макс. уровень звукового давления: 135 дБ | Разъём: MIPRO 3,5 мм TS | Длина кабеля: 150 см | Масса: 24 г (рамка включена)",https://risbar.kz/wp-content/uploads/product/mu-57hs-1.png,https://risbar.kz/product/mu-57hs/
