title,article,category,price,availability,description,details,images,url
Dante Via Token,,Dante Virtual Soundcard,0,Наличие:В наличии,"Описание Audinate Dante Via – это простой в использовании программный комплекс, предоставляющий беспрецедентные возможности многоканальной маршрутизации аудио-потоков Dante в компьютере, позволяющий объединить аудио с множества приложений и устройств в сети. Расширьте вашу сеть Dante С помощью Dante VIA вы сможете интегрировать любое аудио-устройство USB или Firewire в вашу сеть и выбрать нужный вам аудио-драйвер: ASIO или WDM в ОС Windows или Core Audio в MacOS. Просто подключите устройство к компьютеру и активируйте функцию “Enable Dante” в интерфейсе Dante Via, и устройство готово к использованию в вашей сети. Ключевые особенности: Простая маршрутизация аудио-потоков Быстрая настройка аудио потоков между приложениями в компьютере Легкий способ передачи аудио Создавайте сети Dante, построенные только на компьютерах с Dante Via Полная поддержка Windows и Mac Dante Via автоматически обнаруживает все подключенные аудио-устройства и запущенные приложения Быстрая настройка и управление Dante Via имеет интуитивно понятный “drag and drop” интерфейс Интеграция в Dante сеть Аудио-устройства и приложения компьютера теперь с легкостью добавляются в сеть Управляйте вашими приложениям Dante Via позволяет независимо маршрутизировать аудио из любого приложения и обратно в него до 16 каналов в каждую сторону на каждое приложение. Избегайте нежелательный системных звуков компьютера, выбирая только те приложения, звук с которых вы хотите получить в вашей сети и направить в любую её точку. Вы даже можете оправлять потоки из разных приложений в разные точки вашей сети одновременно. Контролируйте каналы Dante Подключите наушники или акустические системы к компьютеру, и вы сможете прослушать любой аудио-поток в вашей сети Dante без необходимости использования дополнительного оборудования. Создавайте AVoIP сети из компьютеров Подключение компьютеры с Dante Via в сеть, и вы сможете передавать аудио потоки с микрофонов, аудио-интерфейсов и приложений между ними без использования физических Dante-устройств.",Производитель: Audinate | Наименование: <h3>Dante Via Token</h3> | Партномер: <h3>VIA-TK-001</h3>,https://risbar.kz/wp-content/uploads/product/dante-via-token-1.jpg,https://risbar.kz/product/dante-via-token/
Dante Virtual Soundcard Token,,Dante Virtual Soundcard,0,Наличие:В наличии,"Описание Виртуальная звуковая карта Dante превращает ваш компьютер в рабочую станцию Dante, легко интегрируя ваш ПК или Mac с аудиоустройствами Dante в вашей сети. Мгновенное подключение для записи, обработки и воспроизведения с помощью любого аудиоприложения и любой комбинации устройств с поддержкой Dante. Виртуальная звуковая карта Dante использует уже имеющийся у вас порт Ethernet — никаких конвертеров, специальных кабелей и разъемов, внешних устройств — ничего этого. Запись до 64 каналов чистого звука из сети Dante с помощью вашей любимой DAW, такой как ProTools, Logic, Cubase или других. Воспроизведение аудио из любого приложения, например, iTunes, для фоновой музыки, театрального звука и эффектов. Постоянная лицензия без возможности переноса",Производитель: Audinate | Наименование: <h3>Dante Virtual Soundcard Token</h3> | Партномер: <h3>DVS-TK-RES</h3>,https://risbar.kz/wp-content/uploads/product/dante-virtual-soundcard-token-1.png,https://risbar.kz/product/dante-virtual-soundcard-token/
Dante Virtual Soundcard Token — Transferable,,Dante Virtual Soundcard,0,Наличие:В наличии,"Описание Новая версия лицензии Dante Virtual Soundcard (DVS) с возможностью перепривязки к другим устройствам. Версия с возможностью отвязки и последующей активации на другом железе. Это удобно и полезно. Виртуальная звуковая карта Dante превращает ваш компьютер в рабочую станцию Dante, легко интегрируя ваш ПК или Mac с аудиоустройствами Dante в вашей сети. Мгновенное подключение для записи, обработки и воспроизведения с помощью любого аудиоприложения и любой комбинации устройств с поддержкой Dante. Виртуальная звуковая карта Dante использует уже имеющийся у вас порт Ethernet — никаких конвертеров, специальных кабелей и разъемов, внешних устройств — ничего этого. Как работает переносимая лицензия? Лицензия DVS Transferable License приобретается и активируется так же, как и Single Machine License. Лицензию DVS Transferable можно перемещать между машинами неограниченное количество раз, хотя каждая лицензия предназначена для работы на одной машине одновременно (она должна быть деактивирована перед использованием для активации на другой машине). В отличие от обычной лицензии, которая может работать в автономном режиме неограниченное время после активации, DVS Transferable должна «позвонить домой» через Интернет, по крайней мере, каждые 30 дней. При использовании Transferableлицензии DVS 4.3+ отображает дополнительную информацию и элементы управления на вкладке ‘‘Licensing’ (Лицензирование), включая: Кнопку ‘De-activate’, которая снимает активацию лицензии для использования на другой машине. Количество дней, в течение которых необходимо «позвонить домой» с активным подключением к Интернету для продолжения работы. Кнопка «Обновить сейчас», которая позволяет сразу же позвонить домой и сбросить счетчик на полные 30 дней, чтобы подготовиться к периоду автономной работы.",Производитель: Audinate | Наименование: <h3>Dante Virtual Soundcard Token — Transferable</h3> | Партномер: <h3>DVS-TK-003</h3>,https://risbar.kz/wp-content/uploads/product/dante-virtual-soundcard-token-transferable-1.png,https://risbar.kz/product/dante-virtual-soundcard-token-transferable/
