title,article,category,price,availability,description,details,images,url
HAE 100 4K Plus,,Устройства для деэмбедирования и эмбедирования аудио,0,Наличие:В наличии,"Описание Основные характеристики Деэмбедирование двухканального аналогового аудио или цифрового аудио S/PDIF из сигнала HDMI Новинка Поддержка 4K/60 с семплированием 4:4:4 Новинка Поддерживаемые спецификации HDMI 2.0b включают в себя скорость передачи данных до 18 Гбит/с, HDR, Deep Color до 12 бит, 3D и аудиоформаты HD без потерь Совместимость с HDCP с возможностью отключения авторизации EDID Minder® автоматически управляет обменом данными EDID между подключёнными устройствами Выбор выходного формата Описание HAE 100 4K Plus от Extron – это высокопроизводительное устройство для деэмбедирования аудио с поддержкой 4K/60, которое отделяет аудио от сигнала HDMI. HAE 100 4K Plus предлагает аналоговый выход для аудиосигналов «стерео» и «двойное моно», а также выход S/PDIF с поддержкой двухканальных или многоканальных аудиоформатов Dolby® и DTS®. Это устройство совместимо с HDCP и поддерживает скорость передачи данных до 18 Гбит/с, HDR, Deep Color до 12 бит, 3D и аудиоформаты HD без потерь. Удобные для интегратора функции HAE 100 4K Plus включают в себя буферизированный выход HDMI-видео с функцией EDID Minder®, эквализацию для компенсации потерь во входном кабеле HDMI и понятные светодиодные индикаторы статуса. Технические характеристики Деэмбедирование двухканального аналогового аудио или цифрового аудио S/PDIF из сигнала HDMI — HAE 100 4K Plus предлагает поддержку таких форматов аудио, как аналоговое стерео, двойное моно или двухканальное аудио LPCM. Многоканальные форматы объёмного звука Dolby® или DTS® поддерживаются на выходе S/PDIF. Это обеспечивает дополнительное удобство для процессоров объёмного звука без входов HDMI. Новинка Поддержка 4K/60 с семплированием 4:4:4 — 4K/60 Гц (4096×2160) или UHD/60 Гц (3840×2160) с семплированием цвета 4:4:4. Новинка Поддерживаемые спецификации HDMI 2.0b включают в себя скорость передачи данных до 18 Гбит/с, HDR, Deep Color до 12 бит, 3D и аудиоформаты HD без потерь Совместимость с HDCP с возможностью отключения авторизации — отображение защищённого контента и взаимодействие с другими HDCP-совместимыми устройствами. Позволяет отдельным входам выглядеть совместимыми или несовместимыми с HDCP для подключённого источника, что является дополнительным преимуществом, поскольку при подключении к устройству, совместимому с HDCP, некоторые источники начинают автоматически шифровать весь контент. Материалы, защищённые авторским правом, на дисплеях без HDCP не отображаются. EDID Minder® автоматически управляет обменом данными EDID между подключёнными устройствами — технология EDID Minder гарантирует правильное включение источника и корректное отображение на дисплее. Выбор выходного формата — возможность настройки формата выходного видеосигнала и цветового пространства вручную. Автоматическая эквализация на входном кабеле HDMI — активно улучшает качество входящих HDMI-сигналов для компенсации потерь при использовании длинных, некачественных кабелей или источников со слабым выходным сигналом. Понятные светодиодные индикаторы состояния в реальном времени для мониторинга и устранения неполадок — светодиодные индикаторы на передней панели подтверждают наличие сигнала HDMI на входе и выходе, включая аутентификацию HDCP, а также определяют формат деэмбедированного аудио. Простая установка и пусконаладка с помощью программного обеспечения PCS (Product Configuration Software) от Extron для настройки устройств — удобное конфигурирование нескольких устройств при помощи одного программного приложения. Возможность использования команд SIS. Пиксельная частота 600 МГц — самая высокая пиксельная частота в AV‑индустрии для обеспечения непревзойдённой производимости. Независимое отключение аудио и видео Монтаж в стойку, высота 2,5 см, металлический корпус шириной в четверть стойки В комплекте фиксаторы LockIt® для кабеля HDMI Внешний блок питания Extron Everlast™ в комплекте, партномер для замены – 70-1174-01 — блок питания международного стандарта обеспечивает проверенную надёжность и низкое потребление тока. Этот блок питания совместим с монтажным креплением ZipClip 50. На блоки питания Everlast от Extron распространяется 7-летняя гарантия на обслуживание и компоненты Схема AV-системы Чертеж",Производитель: Extron | Наименование: <h3>HAE 100 4K Plus</h3> | Партномер: <h3>60-1681-01</h3>,https://risbar.kz/wp-content/uploads/product/hae-100-4k-plus-1.jpg,https://risbar.kz/product/hae-100-4k-plus/
HAI 100 4K Plus,,Устройства для деэмбедирования и эмбедирования аудио,0,Наличие:В наличии,"Описание Основные характеристики Эмбедирование двухканального аналогового аудио или цифрового аудио S/PDIF в выходной сигнал HDMI Поддержка двухканального аналогового стереоаудио или двухканального и многоканального цифрового аудио S/PDIF Новинка Поддержка 4K/60 с семплированием 4:4:4 Новинка Поддерживаемые спецификации HDMI 2.0b включают в себя скорость передачи данных до 18 Гбит/с, HDR, Deep Color до 12 бит, 3D и аудиоформаты HD без потерь Совместимость с HDCP с возможностью отключения авторизации EDID Minder® автоматически управляет обменом данными EDID между подключёнными устройствами Описание HAI 100 4K Plus – это высокопроизводительное устройство для эмбедирования аудио с поддержкой 4K/60, которое эмбедирует двухканальное аналоговое аудио либо двухканальное или многоканальное цифровое аудио S/PDIF в выходной сигнал HDMI. HAI 100 4K Plus включает в себя вход HDMI, а также входы аналогового стереоаудио и аудио S/PDIF с поддержкой двухканальных или многоканальных аудиоформатов Dolby® и DTS®, в том числе выход HDMI. Это устройство совместимо с HDCP и поддерживает скорость передачи данных до 18 Гбит/с, HDR, Deep Color 12 бит, 3D и аудиоформаты HD без потерь. HAI 100 4K Plus предлагает интеграторам удобные функции: регулировку усиления на входе аналогового аудио, EDID Minder®, эквализацию для компенсации потерь во входном кабеле HDMI и понятные светодиодные индикаторы статуса. Технические характеристики Эмбедирование двухканального аналогового аудио или цифрового аудио S/PDIF в выходной сигнал HDMI — HAI 100 4K Plus предлагает возможность эмбедирования отдельных аналоговых или цифровых аудиосигналов в сигнал HDMI. Поддержка двухканального аналогового стереоаудио или двухканального и многоканального цифрового аудио S/PDIF — HAI 100 4K Plus поддерживает входящее аналоговое стереоаудио, двухканальное аудио LPCM или многоканальные форматы Dolby® и DTS®. Новинка Поддержка 4K/60 с семплированием 4:4:4 — 4K/60 Гц (4096×2160) или UHD/60 Гц (3840×2160) с семплированием цвета 4:4:4. Новинка Поддерживаемые спецификации HDMI 2.0b включают в себя скорость передачи данных до 18 Гбит/с, HDR, Deep Color до 12 бит, 3D и аудиоформаты HD без потерь Совместимость с HDCP с возможностью отключения авторизации — отображение защищённого контента и взаимодействие с другими HDCP-совместимыми устройствами. Позволяет отдельным входам выглядеть совместимыми или несовместимыми с HDCP для подключённого источника, что является дополнительным преимуществом, поскольку при подключении к устройству, совместимому с HDCP, некоторые источники начинают автоматически шифровать весь контент. Материалы, защищённые авторским правом, на дисплеях без HDCP не отображаются. EDID Minder® автоматически управляет обменом данными EDID между подключёнными устройствами — технология EDID Minder гарантирует правильное включение источника и надёжное отображение контента на дисплее. Выбор выходного формата — возможность настройки формата выходного видеосигнала и цветового пространства вручную. Сквозной канал для аудио HDMI — HAI 100 4K Plus пропускает все эмбедированные аудиоформаты на выход HDMI. Также есть возможность заблокировать выход эмбедированного аудио. Автоматическая эквализация на входном кабеле HDMI — активно улучшает качество входящих HDMI-сигналов для компенсации потерь при использовании длинных, некачественных кабелей или источников со слабым выходным сигналом. Понятные светодиодные индикаторы состояния в реальном времени для мониторинга и устранения неполадок — светодиодные индикаторы на передней панели подтверждают наличие сигнала HDMI на входе и выходе, включая аутентификацию HDCP. Конфигурационный USB-порт на передней панели Простая установка и пусконаладка с помощью программного обеспечения PCS (Product Configuration Software) от Extron для настройки устройств — удобное конфигурирование нескольких устройств при помощи одного программного приложения. Монтаж в стойку, высота 2,5 см, металлический корпус шириной в четверть стойки В комплекте фиксаторы LockIt® для кабеля HDMI Внешний блок питания Extron Everlast™ в комплекте, партномер для замены – 70-1175-01 — блок питания международного стандарта обеспечивает проверенную надёжность и низкое потребление тока. Этот блок питания совместим с монтажным креплением ZipClip 50. На блоки питания Everlast от Extron распространяется 7-летняя гарантия на обслуживание и компоненты Схема AV-системы Haddle Space Streaming Station Чертеж",Производитель: Extron | Наименование: <h3>HAI 100 4K Plus</h3> | Партномер: <h3>60-1682-01</h3>,https://risbar.kz/wp-content/uploads/product/hai-100-4k-plus-1.jpg,https://risbar.kz/product/hai-100-4k-plus/
