title,article,category,price,availability,description,details,images,url
DIS-CCU-E,,Центральное устройство,0,Наличие:В наличии,"Описание Центральный блок DIS-CCU – это универсальный контролер обеспечивающий управление и настройку систем Microflex Complete, DDS 5900 и DCS 6000. Данный блок способен управлять как небольшими системами с минимальным количеством устройств, так и расширенными системами, которые включают в себя большое количество модулей. Контроллер обеспечивает питание и управление конференц-устройствами, аналоговые аудиовходы и аудиовыходы для внешнего оборудования и Web-браузер для удаленного управления системой. Для управления в каждой системе необходимо предусмотреть один блок управления CCU. В целях унификации, простоты монтажа и дальнейшего расширения системы все элементы подключаются между собой каскадным способом посредством универсального экранированного кабеля типа FTP или STP и разъемов RJ-45. Заводские настройки центрального блока обеспечивают работу с устройствами конференц-системы DDS 5900. При использовании с системой DCS 6000 блок DIS-CCU-E получает следующие функции и особенности: Прямое подключение к контроллеру до 46 устройств Максимальное количество устройств с дополнительным усилением до 3800 До восьми одновременно включенных микрофонов в системе Разъем RJ 45 для подключения центрального блока к сети LAN по технологии TCP/IP Передачу по протоколу TCP/IP сигналов о статусе системы для интеграции с внешними системами управления Четыре основных режима работы: автоматический, ручной, FIFO и голосовой активации Встроенный Web-сервер для подключения по сети LAN Встроенный Web-интерфейс для настройки системы Возможность обновления системы через программу FUU Возможность расширения функциональности системы, удаленного управления конференц-системой, путем приобретения в дальнейшем дополнительных модулей программного обеспечения SW 6000 , лицензий FL 6000 Встроенные лицензии Шифрования передаваемых по системе данных и Голосовой Активации микрофонов Распределение четырех каналов синхронного перевода речи и 1 базового канала Восемь аудио выходов на профессиональных разъемах XLR и возможностью свободного микширования сигналов системы на любой из аудио выходов Два аудио входа для подключения источников звукового сигнала Аудио вход для подключения сигнала аварийного оповещения","Производитель: Shure | Наименование: <h3>DIS-CCU-E</h3> | Партномер: <h3>DIS-CCU-E</h3> | Максимальное число конференц-устройств: 250 | Количество конференц- устройств с питанием от DIS-CCU: до 48 | Максимальное количество открытых микрофонов в системе: 8 | Максимальное количество языков (каналов перевода): 2<br> | Максимальное количество пультов переводчика: 32 | Выходы DCS-LAN: Четыре панельных разъема RJ45 | TCP/IP: Один панельный разъем RJ45 | Аналоговый аудио вход 2 (вход для Аварийного оповещения – EEM): 1 (Один) 3-пин XLR «мама» (балансный) | Аналоговый аудио выход: 8 (восемь) 3-пин XLR «папа» (балансный) | Вход аварийного сигнала: EEM<br>Замечание: Настраивается на входе 2, с замыканием контакта | Номинальный уровень входного сигнала: (переключаемый): 0 дБм (0,775 В ср.-кв.)<br>или –10 дБм (0,245 В ср.-кв.) | Максимальный входной уровень: +15 дБм (4,5 В ср.-кв.) | Входной импеданс: 50–100 кОм | Аналоговый аудиовыход: Восемь 3-х пиновых XLR разъемов «папа» (балансный) | Максимальная нагрузка: > 1 кОм | Номинальный уровень выхода: 0 дБм при номинальном входе | Максимальный уровень выхода: 4,9 В ср.-кв. ~ +16 дБм | Потребляемая мощность: 22 Вт/48 В (150 Вт макс.) | Напряжение питания конференц-устройств: 122 Вт/48 В | Качество звука: 24 бит, частота дискретизации 32 кГц | Частотный диапазон: 65 Гц – 16 кГц | Коэффициент нелинейных искажений: <0.1% | Сигнал/шум: >85 дБ | Размеры (Д х В х Г): 44,4 x 426 x 186 мм | Вес: 2,8 кг | Рабочая температура: от 5°C до 40°C | Влажность: 35 – 80% | Входящее напряжение: 100–240 В, 50–60 Гц, номинал | Максимальная потребляемая мощность: 175 Вт | Общая мощность: 144 Вт (коэффициент мощности: >0,9) | Потребление в режиме ожидания: <0,5 Вт (без нагрузки) | Выходное напряжение: 48 В/3 А при 40°C | Пусковой ток: 230 В: <80 А<br>115 В: <40 А",https://risbar.kz/wp-content/uploads/product/dis-ccu-e-1.jpg; https://risbar.kz/wp-content/uploads/product/dis-ccu-e-2.jpg; https://risbar.kz/wp-content/uploads/product/dis-ccu-e-2-550x273.jpg,https://risbar.kz/product/dis-ccu-e/
