title,article,category,price,availability,description,details,images,url
C 800E-RF,,Серия C 800,0,Наличие:В наличии,"Описание Элегантный гиперкардиоидный конденсаторный микрофон на полужёсткой стойке предназначен для использования в залах заседаний, системах конференц-связи и для широкого спектра применений, где требуются микрофоны со строгим дизайном и стабильным качеством звука. Ключевые характеристики: Узкая стойка диаметром 8 мм Открытый выход Высокая разборчивость речи RF-защита Длина 458 мм Цвет — черный (C 800E-RF) или белый (C 800EW-RF) Доступные варианты исполнения: C 800EW-RF Цвет белый C 800E-RF Цвет черный","Производитель: ClockAudio | Наименование: <h3>C 800E-RF</h3> | Партномер: <h3>C 800E-RF</h3> | Тип: Конденсаторный (обратно-электретный) | Диаграмма направленности: Гиперкардиоидная | Частотный диапазон: 50 Гц — 18 КГц | Чувствительность: -47 дБ +/- 3 дБ @ 1 КГц (0дБ = 1 В/Па) | Импенданс: 200 Ом | Сигнал / шум: 64 дБ(A) | Уровень звукового давления макс.: 125 дБ при 1 КГц 1% T.H.D. | Питание: 9 — 48 В фантомное питание | Разъемы: PPA адаптер — Male 3 pin XLR | Аксессуары: W8 ветрозащита в комплекте | Отделка: Satin Black | Габаритные размеры: Head dia 12mm (0.5"") Shaft dia 8mm (0.3"") | Масса: 193 г",https://risbar.kz/wp-content/uploads/product/c-800e-rf-1.jpg; https://risbar.kz/wp-content/uploads/product/c-800e-rf-2.jpg; https://risbar.kz/wp-content/uploads/product/c-800e-rf-3.jpg; https://risbar.kz/wp-content/uploads/product/c-800e-rf-4.jpg; https://risbar.kz/wp-content/uploads/product/c-800e-rf-3-550x314.jpg; https://risbar.kz/wp-content/uploads/product/c-800e-rf-4-550x220.jpg,https://risbar.kz/product/c-800e-rf/
C 800EW-RF,,Серия C 800,0,Наличие:В наличии,"Описание Элегантный гиперкардиоидный конденсаторный микрофон на полужёсткой стойке предназначен для использования в залах заседаний, системах конференц-связи и для широкого спектра применений, где требуются микрофоны со строгим дизайном и стабильным качеством звука. Ключевые характеристики: Узкая стойка диаметром 8 мм Открытый выход Высокая разборчивость речи RF-защита Длина 458 мм Цвет — черный (C 800E-RF) или белый (C 800EW-RF) Доступные варианты исполнения: C 800EW-RF Цвет белый C 800E-RF Цвет черный","Производитель: ClockAudio | Наименование: <h3>C 800EW-RF</h3> | Партномер: <h3>C 800EW-RF</h3> | Тип: Конденсаторный (обратно-электретный) | Диаграмма направленности: Гиперкардиоидная | Частотный диапазон: 50 Гц — 18 КГц | Чувствительность: -47 дБ +/- 3 дБ @ 1 КГц (0дБ = 1 В/Па) | Импенданс: 200 Ом | Сигнал / шум: 64 дБ(A) | Уровень звукового давления макс.: 125 дБ при 1 КГц 1% T.H.D. | Питание: 9 — 48 В фантомное питание | Разъемы: PPA адаптер — Male 3 pin XLR | Аксессуары: W8 ветрозащита в комплекте | Отделка: Satin Whate | Габаритные размеры: Head dia 12mm (0.5"") Shaft dia 8mm (0.3"") | Масса: 193 г",https://risbar.kz/wp-content/uploads/product/c-800ew-rf-1.jpg; https://risbar.kz/wp-content/uploads/product/c-800ew-rf-2.jpg; https://risbar.kz/wp-content/uploads/product/c-800ew-rf-3.jpg; https://risbar.kz/wp-content/uploads/product/c-800ew-rf-2-550x550.jpg; https://risbar.kz/wp-content/uploads/product/c-800ew-rf-3-550x550.jpg,https://risbar.kz/product/c-800ew-rf/
C 801E-RF,,Серия C 800,0,Наличие:В наличии,"Описание Элегантный гиперкардиоидный конденсаторный микрофон на стойке с шарнирной регулировкой предназначен для использования в залах заседаний, системах конференц-связи и для широкого спектра применений, где требуются микрофоны со строгим дизайном и стабильным качеством звука. Ключевые характеристики: Узкая стойка диаметром 12 мм Открытый выход Высокая разборчивость речи RF-защита Шарнирное соединение для регулировки положения микрофона Длина 262 мм Цвет — черный (C 801E-RF) или белый (C 801EW-RF) Доступные варианты исполнения: C 801EW-RF Цвет белый C 801E-RF Цвет черный Примеры реализации","Производитель: ClockAudio | Наименование: <h3>C 801E-RF</h3> | Партномер: <h3>C 801E-RF</h3> | Тип: Конденсаторный (обратно-электретный) | Диаграмма направленности: Гиперкардиоидная | Частотный диапазон: 50 Гц — 18 КГц | Чувствительность: -47 дБ +/- 3 дБ @ 1 КГц (0дБ = 1 В/Па) | Импенданс: 200 Ом | Сигнал / шум: 64 дБ(A) | Уровень звукового давления макс.: 125 дБ при 1 КГц 1% T.H.D. | Питание: 9 — 48 В фантомное питание | Разъемы: 3-штырьковый XLR-разъем ""папа"" | Аксессуары: W8 ветрозащита в комплекте | Отделка: Матовая черная | Габаритные размеры: Диаметр капсуля 12 мм, длина 262 мм | Масса: 156г.",https://risbar.kz/wp-content/uploads/product/c-801e-rf-1.jpg; https://risbar.kz/wp-content/uploads/product/c-801e-rf-2.jpg; https://risbar.kz/wp-content/uploads/product/c-801e-rf-3.jpg; https://risbar.kz/wp-content/uploads/product/c-801e-rf-2-550x323.jpg; https://risbar.kz/wp-content/uploads/product/c-801e-rf-3-550x231.jpg,https://risbar.kz/product/c-801e-rf/
C 801EW-RF,,Серия C 800,0,Наличие:В наличии,"Описание Элегантный гиперкардиоидный конденсаторный микрофон на стойке с шарнирной регулировкой предназначен для использования в залах заседаний, системах конференц-связи и для широкого спектра применений, где требуются микрофоны со строгим дизайном и стабильным качеством звука. Ключевые характеристики: Узкая стойка диаметром 12 мм Открытый выход Высокая разборчивость речи RF-защита Шарнирное соединение для регулировки положения микрофона Длина 262 мм Цвет — черный (C 801E-RF) или белый (C 801EW-RF) Доступные варианты исполнения: C 801EW-RF Цвет белый C 801E-RF Цвет черный Примеры реализации","Производитель: ClockAudio | Наименование: <h3>C 801EW-RF</h3> | Партномер: <h3>C 801EW-RF</h3> | Тип: Конденсаторный (обратно-электретный) | Диаграмма направленности: Гиперкардиоидная | Частотный диапазон: 50 Гц — 18 КГц | Чувствительность: -47 дБ +/- 3 дБ @ 1 КГц (0дБ = 1 В/Па) | Импенданс: 200 Ом | Сигнал / шум: 64 дБ(A) | Уровень звукового давления макс.: 125 дБ при 1 КГц 1% T.H.D. | Питание: 9 — 48 В фантомное питание | Разъемы: 3-штырьковый XLR-разъем ""папа"" | Аксессуары: W8 ветрозащита в комплекте | Отделка: Матовая белая | Габаритные размеры: Диаметр капсуля 12 мм, длина 262 мм | Масса: 156г.",https://risbar.kz/wp-content/uploads/product/c-801ew-rf-1.jpg; https://risbar.kz/wp-content/uploads/product/c-801ew-rf-2.jpg; https://risbar.kz/wp-content/uploads/product/c-801ew-rf-3.jpg; https://risbar.kz/wp-content/uploads/product/c-801ew-rf-2-550x550.jpg; https://risbar.kz/wp-content/uploads/product/c-801ew-rf-3-550x550.jpg,https://risbar.kz/product/c-801ew-rf/
C 801W,,Серия C 800,0,Наличие:В наличии,"Описание Элегантный гиперкардиоидный конденсаторный микрофон на стойке с шарнирной регулировкой предназначен для использования в залах заседаний, системах конференц-связи и для широкого спектра применений, где требуются микрофоны со строгим дизайном и стабильным качеством звука. Ключевые характеристики: Узкая стойка диаметром 12 мм Открытый выход Высокая разборчивость речи Шарнирное соединение для регулировки положения микрофона Длина 180 мм Цвет — черный (C 801) или белый (C 801W) Доступные варианты исполнения: C 801W Цвет белый C 801 Цвет черный Примеры реализации","Производитель: ClockAudio | Наименование: <h3>C 801W</h3> | Партномер: <h3>C 801W</h3> | Тип: Конденсаторный (обратно-электретный) | Диаграмма направленности: Гиперкардиоидная | Частотный диапазон: 50 Гц — 18 КГц | Чувствительность: -47 дБ +/- 3 дБ @ 1 КГц (0дБ = 1 В/Па) | Импенданс: 1800 Ом | Сигнал / шум: 64 дБ(A) | Уровень звукового давления макс.: 125 дБ при 1 КГц 1% T.H.D. | Питание: 1,5 — 9 В через последовательный резистор | Разъемы: Открытый выход | Аксессуары: W8 ветрозащита в комплекте | Отделка: Матовая белая | Габаритные размеры: Диаметр капсуля 12 мм, длина 180 мм | Масса: 156г.",https://risbar.kz/wp-content/uploads/product/c-801w-1.jpg; https://risbar.kz/wp-content/uploads/product/c-801w-2.jpg; https://risbar.kz/wp-content/uploads/product/c-801w-3.jpg; https://risbar.kz/wp-content/uploads/product/c-801w-2-550x550.jpg; https://risbar.kz/wp-content/uploads/product/c-801w-3-550x550.jpg,https://risbar.kz/product/c-801w/
C 815E-RF,,Серия C 800,0,Наличие:В наличии,"Описание Узкая стойка диаметром 10 мм 3-штырьковый XLR-разъем «папа» Высокая разборчивость речи RF-защита Корпус из прочной латуни Адаптер фантомного питания в комплекте Длина 327,5 мм Цвет — черный Элегантный гиперкардиоидный конденсаторный микрофон на полужёсткой стойке предназначен для использования в залах заседаний, системах конференц-связи и для широкого спектра применений, где требуются микрофоны со строгим дизайном и стабильным качеством звука.","Производитель: ClockAudio | Наименование: <h3>C 815E-RF</h3> | Партномер: <h3>C 815E-RF</h3> | Тип: Конденсаторный (обратно-электретный) | Диаграмма направленности: Гиперкардиоидная | Частотный диапазон: 50 Гц — 18 КГц | Чувствительность: -45 дБ +/- 3 дБ @ 1 КГц (0дБ = 1 В/Па) | Импенданс: 200 Ом | Сигнал / шум: 64 дБ(A) | Уровень звукового давления макс.: 125 дБ при 1 КГц 1% T.H.D. | Питание: 9 — 48 В фантомное питание | Разъемы: PPA адаптер — Male 3 pin XLR | Аксессуары: W8 ветрозащита в комплекте | Отделка: Satin Black | Габаритные размеры: Диаметр капсуля 10 мм, диаметр стойки 7 мм, длина 327,5 мм | Масса: 122 г",https://risbar.kz/wp-content/uploads/product/c-815e-rf-1.jpg; https://risbar.kz/wp-content/uploads/product/c-815e-rf-2.jpg; https://risbar.kz/wp-content/uploads/product/c-815e-rf-3.jpg; https://risbar.kz/wp-content/uploads/product/c-815e-rf-2-550x312.jpg; https://risbar.kz/wp-content/uploads/product/c-815e-rf-3-550x208.jpg,https://risbar.kz/product/c-815e-rf/
C 816E-RF,,Серия C 800,0,Наличие:В наличии,"Описание Узкая стойка диаметром 10 мм 3-штырьковый XLR-разъем «папа» Высокая разборчивость речи RF-защита Корпус из прочной латуни Адаптер фантомного питания в комплекте Длина 440 мм Цвет — черный Элегантный гиперкардиоидный конденсаторный микрофон на полужёсткой стойке предназначен для использования в залах заседаний, системах конференц-связи и для широкого спектра применений, где требуются микрофоны со строгим дизайном и стабильным качеством звука.","Производитель: ClockAudio | Наименование: <h3>C 816E-RF</h3> | Партномер: <h3>C 816E-RF</h3> | Тип: Конденсаторный (обратно-электретный) | Диаграмма направленности: Гиперкардиоидная | Частотный диапазон: 50 Гц — 18 КГц | Чувствительность: -45 дБ +/- 3 дБ @ 1 КГц (0дБ = 1 В/Па) | Импенданс: 200 Ом | Сигнал / шум: 64 дБ(A) | Уровень звукового давления макс.: 125 дБ при 1 КГц 1% T.H.D. | Питание: 9 — 48 В фантомное питание | Разъемы: PPA адаптер — Male 3 pin XLR | Аксессуары: W8 ветрозащита в комплекте | Отделка: Satin Black | Габаритные размеры: Диаметр капсуля 10 мм, диаметр стойки 7 мм, длина 327,5 мм | Масса: 138 г",https://risbar.kz/wp-content/uploads/product/c-816e-rf-1.jpg; https://risbar.kz/wp-content/uploads/product/c-816e-rf-2.jpg; https://risbar.kz/wp-content/uploads/product/c-816e-rf-3.jpg; https://risbar.kz/wp-content/uploads/product/c-816e-rf-2-550x318.jpg; https://risbar.kz/wp-content/uploads/product/c-816e-rf-3-550x240.jpg,https://risbar.kz/product/c-816e-rf/
