title,article,category,price,availability,description,details,images,url
DC12/2,,Серия DIRECTIVITY CONTROL,0,Наличие:В наличии,"Описание Первый продукт в новой серии DC ― Directivity Control-Series ― ультракомпактная управляемая звуковая колонна DC12/2, демонстрирующая все преимущества легендарных линейных массивов с цифровым управлением ICONYX при использовании в небольших, но акустически сложных пространствах и помещениях. DC12 / 2 ― это активная управляемая звуковая колонна с 12 двухдюймовыми полнодиапазонными излучателями, работающими от двенадцати каналов усилителя серии SA. Разработанная для небольших помещений, где необходимы высокое качество воспроизведения аудио и точная фокусировка излучения, DC12 / 2 идеально подходит для переговорных комнат, музеев и галерей, камерных театров, ресторанов, фитнес-клубов и других подобных пространств. Если ваш зал требует выверенной передачи звука и аккуратного эстетического оформления, DC12 / 2 ― идеальный выбор. Модельный ряд Модель DC12/2-BK Модель DC12/2-WT Модель DC12/2-CC Черный цвет Белый цвет Индивидуальная покраска Функция Smart Control DC12 / 2 ― первая звуковая колонна с удаленным управлением через смартфон или планшет на iOS или Android. Несколько готовых пресетов позволят подобрать наилучший вариант звучания для вашей инсталляции сразу после монтажа системы. После подключения к устройству по Wi-Fi есть возможность выбрать одну из двух характеристик направленности, чтобы обеспечить равномерное покрытие пространства, превосходящее по качеству звучания типичный точечный источник или “обычную” звуковую колонну. Звуковая колонна легко крепится при помощи входящего в поставку настенного крепления. DC12 / 2 является идеальным выбором для небольших залов с множеством отражающих поверхностей. Основные технические параметры Рабочий частотный диапазон: 160 Гц — 18 кГц (+/- 3 дБ) Дисперсия: 120 горизонтальная, управляемая вертикальная SPL: 117 дБ пиковый SPL Габариты (Ш х В х Г): 99 х 775 х 97 мм Масса: 5,8 кг Набор элементов для крепления на стену в комплекте","Производитель: Renkus-Heinz | Наименование: <h3>DC12/2</h3> | Рабочий частотный диапазон: 160 Гц — 18 кГц (+/- 3 дБ) | Дисперсия: 120° горизонтальная, управляемая вертикальная | SPL: 117 дБ пиковый SPL | Габариты (Ш х В х Г): 99 х 775 х 97 мм | Масса: 5,8 кг | Аксессуары: Набор элементов для крепления на стену в комплекте",https://risbar.kz/wp-content/uploads/product/dc122-1.jpg; https://risbar.kz/wp-content/uploads/product/dc122-2.jpg; https://risbar.kz/wp-content/uploads/product/dc122-3.jpg; https://risbar.kz/wp-content/uploads/product/dc122-4.jpg; https://risbar.kz/wp-content/uploads/product/dc122-5.jpg,https://risbar.kz/product/dc122/
