title,article,category,price,availability,description,details,images,url
IPL 1015W,,Прожекторы Beam с узким лучом,0,Наличие:В наличии,"Описание LightSky IPL 1015W – Линейный светодиодный прожектор заливающего света 10х15 Вт со степенью защиты IP65. RGBW светодиодов, Pixel control. Управление по: DMX512, RDM. Световой поток обеспечивают 10 светодиодов по 15 Вт каждый. Система цветосмешения RGBW: красный, зеленый, синий, белый. Длительный срок службы светодиодов: яркость снижается мене чем на 30% после 20000 часов работы. При объединении нескольких приборов в линию расстояние между светодиодами остается неизменными. Возможность индивидуального управления отдельными светодиодами. Угол раскрытия луча изменяется при помощи линз: 22°; опционально: 8°; 15°; 45°. Высокоэффективная оптическая система. Диммер 0-100%, 65536 класс. Коэффициент мощности: PF 0.988. Электронный стробоскоп: 30 вспышек в секунду. Дисплей для установки адреса и настроек. Режимы управления: DMX 512/RDM. Количество каналов DMX: 9/18/25/45. Корпус: Разделительная тепловая структура из литого под давлением алюминиевого сплава. Боковые кронштейны для бесшовного соединения (расстояние между светодиодами остается неизменным). Степень защиты: IP65. Потребляемая мощность: 100 Вт. Вес: 7,3 кг. Габариты: 1000×86×190 мм.",Производитель: Light Sky | Наименование: <h3>IPL 1015W</h3> | Партномер: <h3>IPL 1015W</h3>,https://risbar.kz/wp-content/uploads/product/ipl-1015w-1.jpg; https://risbar.kz/wp-content/uploads/product/ipl-1015w-2.jpg; https://risbar.kz/wp-content/uploads/product/ipl-1015w-3.jpg; https://risbar.kz/wp-content/uploads/product/ipl-1015w-4.jpg; https://risbar.kz/wp-content/uploads/product/ipl-1015w-2-550x550.jpg; https://risbar.kz/wp-content/uploads/product/ipl-1015w-3-550x550.jpg; https://risbar.kz/wp-content/uploads/product/ipl-1015w-4-550x550.jpg,https://risbar.kz/product/ipl-1015w/
LUNAR BEAM,,Прожекторы Beam с узким лучом,0,Наличие:В наличии,"Описание Особенности: LightSky LUNAR BEAM — это новая серия приборов beam. Луч формируется с помощью линзы диаметром 200 мм. Две призмы, 8 и 24-гранная могут работать одновременно. Ожидаемый срок службы лампы: 4000 часов. Световой поток на расстоянии 10 м – 886666 lux. Яркие насыщенные цвета. Ультра-тихий прибор. Гобо и Цвет Характеристики: Источник света: лампа OSRAM SIRUS HRI 420S Вт. Ожидаемый срок службы лампы: Стандартный режим: 2500 часов. Экономичный режим: 4000 часов. Световой поток: 20500 люмен. Цветовая температура источника света: 7700±300К. Цветовая температура луча: 5700K. Индекс цветопередачи: CRI 85±5. Угол раскрытия луча: 1,6°. Фронтальная линза: 200 мм. Световой поток на расстоянии 10 м: 886666 люкс. Цвет: колесо цвета 14 цветов плюс открытый луч. Колесо цвета вращается в двух направлениях с возможностью регулировки скорости. Колесо гобо: 17 статичных гобо + открытое. Стробоскоп: 0.5-12 Гц в секунду. Линейный электронный диммер: 0-100%. Призма: 8 и 24-гранная призма с мягким высокоскоростным вращением и регулируемой скоростью смены направления. Фрост: настраиваемая степень размытия. Фокус: моторизированный. 16-битное управление Pan/Tilt. PAN: 540°. TILT: 270°. Скорость Pan/Tilt: 2,7 с / 1,6 с. Сканирование позиции памяти, автоматический возврат в исходное положение. Дисплей: цветной TFT-экран. Обновление программного обеспечения: по DMX. Режим управления: DMX 512, RDM. Количество каналов DMX: 16/14/16+. Разъем питания: PowerCON (вход). Разъем управления: 3-пиновые XLR (вход/выход). Фотометрия Размеры","Производитель: Light Sky | Наименование: <h3>LUNAR BEAM</h3> | Партномер: <h3>LUNAR BEAM</h3> | Мощность, Вт: 530 Вт. | Напряжение, В: 100-240 В перем. тока 50/60Гц | Вес, кг: 21.8 кг. | Габариты, мм: 390x273x627 мм.",https://risbar.kz/wp-content/uploads/product/lunar-beam-1.jpg; https://risbar.kz/wp-content/uploads/product/lunar-beam-2.jpg; https://risbar.kz/wp-content/uploads/product/lunar-beam-3.jpg; https://risbar.kz/wp-content/uploads/product/lunar-beam-4.jpg; https://risbar.kz/wp-content/uploads/product/lunar-beam-2-550x547.jpg; https://risbar.kz/wp-content/uploads/product/lunar-beam-3-550x547.jpg; https://risbar.kz/wp-content/uploads/product/lunar-beam-4-550x549.jpg,https://risbar.kz/product/lunar-beam/
Mini Lunar,,Прожекторы Beam с узким лучом,0,Наличие:В наличии,"Описание Light Sky Mini Lunar — новая серия приборов BEAM. Луч формируется с помощью линзы диаметром 150 мм. Две призмы, 8 и 24-гранная, могут работать одновременно. Ожидаемый срок службы лампы: 8000 часов. Световой поток на расстоянии 10 м: 375000 люкс. Потребляемая мощность: 400 Вт. Питание: 100-240 В перем. тока, 50/60 Гц. Вес: 15,4 кг. Габариты: 335x210x477 мм. Фотометрические данные Чертежи Гобо и Цвет","Производитель: Light Sky | Наименование: <h3>Mini Lunar</h3> | Партномер: <h3>MINI LUNAR</h3> | Потребляемая мощность: 400 Вт. | Питание: 100-240 В перем. тока, 50/60 Гц. | Вес: 15,4 кг. | Габариты: 335x210x477 мм. | Источник света: Лампа USHIO NSL 300 Вт. | Ожидаемый срок службы лампы: Стандартный режим: 3000 часов.<br>Экономичный режим: 8000 часов.<br> | Световой поток: 19000 люмен. | Цветовая температура источника света: 8000 К. | Цветовая температура луча: 7300 K. | Индекс цветопередачи: CRI 80. | Угол раскрытия луча: 1,6°. | Фронтальная линза: 150 мм. | Световой поток на расстоянии 10 м: 375000 люкс. | Цвет: Колесо цвета 14 цветов + открытый луч, вращение колеса цвета в двух направлениях с регулируемой скоростью. | Колесо гобо: 11 статичных гобо + открытое + 3 анимированных гобо | Стробоскоп: 0.5-12 Гц в секунду. | Линейный электронный диммер: 0-100% | Призма: 8 и 24-гранная призма с мягким высокоскоростным вращением и регулируемой скоростью смены направления. | Фрост: Настраиваемая степень размытия | Фокус: Моторизированный | 16-битное управление: 16-битное управление Pan/Tilt | PAN: 540°. | TILT: 270°. | Возврат в исходное положение: Сканирование позиции памяти, автоматический возврат в исходное положение. | Дисплей: Цветной TFT-экран. | Обновление программного обеспечения: по DMX. | Режим управления: DMX 512, RDM | Количество каналов DMX: 14/16/16+ | Разъем питания: PowerCON (вход). | Разъем управления: 3-пиновые XLR (вход/выход).",https://risbar.kz/wp-content/uploads/product/mini-lunar-1.webp; https://risbar.kz/wp-content/uploads/product/mini-lunar-2.webp; https://risbar.kz/wp-content/uploads/product/mini-lunar-3.webp; https://risbar.kz/wp-content/uploads/product/mini-lunar-4.webp; https://risbar.kz/wp-content/uploads/product/mini-lunar-5.webp; https://risbar.kz/wp-content/uploads/product/mini-lunar-6.webp; https://risbar.kz/wp-content/uploads/product/mini-lunar-7.webp; https://risbar.kz/wp-content/uploads/product/mini-lunar-8.webp; https://risbar.kz/wp-content/uploads/product/mini-lunar-2-550x550.webp; https://risbar.kz/wp-content/uploads/product/mini-lunar-3-550x550.webp; https://risbar.kz/wp-content/uploads/product/mini-lunar-4-550x550.webp; https://risbar.kz/wp-content/uploads/product/mini-lunar-5-550x550.webp; https://risbar.kz/wp-content/uploads/product/mini-lunar-6-550x550.webp; https://risbar.kz/wp-content/uploads/product/mini-lunar-7-550x550.webp; https://risbar.kz/wp-content/uploads/product/mini-lunar-8-550x550.webp,https://risbar.kz/product/mini-lunar/
MINI LUNAR AQUA,,Прожекторы Beam с узким лучом,0,Наличие:В наличии,"Описание Потребляемая мощность: 235 Вт Вес: 13 кг Размеры прибора: 316 мм X 238 мм X 510 мм Особенности MINI LUNAR AQUA — это beam-прожектор, разработанный Light Sky для профессиональных пользователей. Четкий яркий луч с углом раскрытия всего 2°, дает освещенность в 230000 люкс на 10 м! Компактный размер, легкий вес, складные встроенные струбцины для монтажа и степень защиты IP64 делают MINI LUNAR AQUA прекрасным решением для прокатных компаний, крупных шоу, представлений и других мероприятий. Фотометрия","Производитель: Light Sky | Наименование: <h3>MINI LUNAR AQUA</h3> | Источник света: лампа 150 Вт | Угол раскрытия луча: 2° | Диаметр линзы: 128 мм | Освещенность: 230000 люкс @ 10 м | Цветовое колесо: 14 цветов + открытый луч, эффект радуги с вращением в обоих направлениях | Колесо статичных гобо: 17 гобо + открытый луч, вращение в обоих направлениях | Фрост: легкая степень размытия | Призма: 8-гранная и 24-гранная, с возможностью одновренной работы | Диммер: линейный электронный 0-100% | Строб: рандомный строб и пульсирующий эффект (0.5-12 Гц/сек) | Фокус: электронный фокус высокой четкости | Режим управления: DMX-512, RDM | Разъем управления: 3- или 5-пиновые вход/выход | Дисплей: LCD Lattice | Обновление ПО: по DMX или USB | Управление температурой: интеллектуальное, для продления срока службы светодиодов | PAN: 540°, 16-бит | TILT: 245°, 16-бит | Степень защиты: IP64 | Потребляемая мощность: 235 Вт | Вес: 13 кг | Размеры прибора: 316 мм х 238 мм х 510 мм",https://risbar.kz/wp-content/uploads/product/mini-lunar-aqua-1.jpg; https://risbar.kz/wp-content/uploads/product/mini-lunar-aqua-2.jpg; https://risbar.kz/wp-content/uploads/product/mini-lunar-aqua-3.jpg; https://risbar.kz/wp-content/uploads/product/mini-lunar-aqua-4.jpg; https://risbar.kz/wp-content/uploads/product/mini-lunar-aqua-2-550x550.jpg; https://risbar.kz/wp-content/uploads/product/mini-lunar-aqua-3-550x550.jpg; https://risbar.kz/wp-content/uploads/product/mini-lunar-aqua-4-550x550.jpg,https://risbar.kz/product/mini-lunar-aqua/
Proteus ExcaliburElation Professional — Proteus Excalibur @ Prolight+Sound 2022,,Прожекторы Beam с узким лучом,0,Наличие:В наличии,"Описание Elation PROTEUS EXCALIBUR – автоматический световой прибор полного вращения серии Proteus с классом защиты IP65, обладает невероятной светоотдачей при удивительно компактном корпусе. Чрезвычайно узкий луч 0,8° и сверхширокая 260-миллиметровой передняя линза формирую мощный световой поток, видимый на большом расстоянии. Дистанционно управляемая линза Expander расширяет луч до 3,5 градусов. Фильтр Frost позволяет смягчить луч при необходимости. Широкий набор гобо и призм позволяет использовать большое разнообразие графических спецэффектов, которые неизменно привлекают внимание к любому событию. Благодаря невероятной интенсивности света (до 335 000 люкс на 15 метров и 7500 люкс на 100 метров) все цвета CMY остаются насыщенными и яркими. Прибор идеально подходит для тематических парков, специальных мероприятий на открытом воздухе, крупномасштабных шоу и концертов – везде, где требуется мощный луч света или очень мощные призменные и цветовые эффекты. Инновационная система Sky Motion позволяет использовать прожектор без необходимости в использовании DMX контроллера. Вы можете объединить несколько приборов между собой, управление будет осуществляться благодаря идентификаторам. Сравнимый по мощности с большими ксеноновыми светильниками мощностью 2000 или 4000 Вт, PROTEUS EXCALIBUR работает на меньшей мощности, поддерживает широкий диапазон 100-240 В, более компактен и соответствует классу защиты IP65. Угол раскрытия луча 0,8° Расширитель луча 3,5° Смешивание цветов CMY Двойные перекрывающиеся призмы Сверхширокоугольный передний объектив 260 мм / 10″ Степень защиты IP65 Лампа 550 Вт с длительным сроком службы 4000 ч. Система Sky Motion для мощной анимации прожекторов и скайтрекеров","Производитель: Elation,Light Sky | Наименование: <h3>Proteus Excalibur</h3> | Партномер: <h3>Proteus Excalibur</h3> | Источник света: <ul>	<li>Лампа Philips MSD Platinum 500 Flex 550W</li>	<li> Переменная мощность лампы</li>	<li> Автоматический режим гибернации лампы с мгновенным восстановлением</li>	<li> Срок службы лампы до 4 000 часов*</li></ul> <br>* Срок службы может варьироваться в зависимости от ряда факторов, включая условия окружающей среды, мощность/напряжение, характер использования (цикличность включения-выключения), управление и регулировка яркости. | Фотометрические данные: <ul>	<li>Угол раскрытия луча 0,8°</li>	<li>	Угол поля 1,6° </li>	<li>	Линза для расширения луча 3,5°</li>	<li>	20 000 общий световой поток</li>	<li>	7000K. CRI 77+</li>	<li>	335.000 люкс @15 м</li>	<li>	7.500 люкс @100 м</li></ul> | Эффекты: <ul>	<li> Расширитель луча</li>	<li> Фокус</li>	<li> Двойные вращающиеся призмы и макросы</li>	<li> Гибридный эффект промывки с двойным морозным фильтром</li>	<li> Гибридный фильтр Dual Frost с эффектом Wash</li>	<li> Высокоскоростной механический затвор и стробоскоп</li>	<li> Угол поворота: 540°/630°</li>	<li> Угол наклона: 250°</li></ul> | Цвета: 14 дихроичных цветов, включая CTO и UV<br>Полное смешивание цветов CMY | Гобо: 8 сменных вращающихся стеклянных гобо<br>17 статичных металлических гобо | Управление и подключения: <ul>	<li>Один режим DMX (26 каналов)</li>	<li>	Автономный режим Sky Motion для анимации прожекторов и скайтрекеров</li>	<li>	16-битное управление панорамированием, наклоном и затемнением</li>	<li>	Моторизованный фокус</li>	<li>	Поддержка протоколов DMX, RDM, Art-NET и sACN</li>	<li>	Сенсорная панель управления с 6 кнопками</li>	<li>	Полноцветный 180° реверсивный ЖК-дисплей</li>	<li>	Спящий режим (экономия энергии)</li>	<li>	Вход/выход IP65 5pin DMX</li>	<li>	Вход/выход IP65 RJ45 etherCON</li>	<li>	Блокировка IP65 </li>	<li>	Вход питания</li></ul> | Размеры, мм: 493 х 383 х 697 (Д х Ш х В) | Масса, кг: 49 кг | Требования к питанию: AC 100-240V — 50/60Hz | Потребляемая мощность: 800 Вт макс. | Рабочая температура: -20°C до 45°C",https://risbar.kz/wp-content/uploads/product/proteus-excaliburelation-professional-proteus-excalibur-prolightsound-2022-1.jpg; https://risbar.kz/wp-content/uploads/product/proteus-excaliburelation-professional-proteus-excalibur-prolightsound-2022-2.jpg; https://risbar.kz/wp-content/uploads/product/proteus-excaliburelation-professional-proteus-excalibur-prolightsound-2022-3.jpg; https://risbar.kz/wp-content/uploads/product/proteus-excaliburelation-professional-proteus-excalibur-prolightsound-2022-4.jpg; https://risbar.kz/wp-content/uploads/product/proteus-excaliburelation-professional-proteus-excalibur-prolightsound-2022-5.jpg; https://risbar.kz/wp-content/uploads/product/proteus-excaliburelation-professional-proteus-excalibur-prolightsound-2022-6.jpg; https://risbar.kz/wp-content/uploads/product/proteus-excaliburelation-professional-proteus-excalibur-prolightsound-2022-2-550x550.jpg; https://risbar.kz/wp-content/uploads/product/proteus-excaliburelation-professional-proteus-excalibur-prolightsound-2022-3-550x550.jpg; https://risbar.kz/wp-content/uploads/product/proteus-excaliburelation-professional-proteus-excalibur-prolightsound-2022-4-550x550.jpg; https://risbar.kz/wp-content/uploads/product/proteus-excaliburelation-professional-proteus-excalibur-prolightsound-2022-5-550x550.jpg; https://risbar.kz/wp-content/uploads/product/proteus-excaliburelation-professional-proteus-excalibur-prolightsound-2022-6-550x550.jpg,https://risbar.kz/product/proteus-excaliburelation-professional-proteus-excalibur-prolightsound-2022/
SCOPE BEAM,,Прожекторы Beam с узким лучом,0,Наличие:В наличии,"Описание Ключевые характеристики: Питание: 100-240 В, 50/60 Гц Мощность: 350 Вт Разъем питания: Neutrik Разъемы DMX/RDM вход/выход: 3- и 5-пиновые XLR Размеры: 380X 280X 529мм Вес: 18,8 кг Особенности Светодиодный модуль OSRAM 230 Вт, срок службы 50000 часов для минимизации расходов на замену источника света Относительно небольшое тепловое излучение, экологически безопасный прибор Источник света может включаться и выключаться незамедлительно, с быстрым откликом и отличным управлением, энергосбережение Цветовая температура 7700 K, освещенность 46948 люкс на 10 м. Вывод резкого и насыщенного свет с равномерной высокой яркостью, сильным визуальным эффектом; Отличное линейное диммирование: непрерывное плавное затемнение без мерцания и дрожания Небольшой размер, легкий вес и встроенные крепления удобство для установки и демонтажа. Чертеж и размеры Фотометрия","Производитель: Light Sky | Наименование: <h3>SCOPE BEAM</h3> | Источник света: белый светодиодный модуль OSRAM | Мощность источника света: 230 Вт | Срок службы: 50000 часов | Световой поток: 6850 лм | CCT: 7700 K | CRI: 70 | Угол раскрытия луча: 2,3°(0,8° / 1,5° опционально) | Диаметр линзы: φ163мм | Освещенность: 46948 люкс @ 10 м | Колесо цвета: 14 цветов + открытый луч, вращение в обоих направлениях и эффект радуги | Колесо статичных гобо: 11 гобо+ открытый луч+ 3 диапазона анимации, эффект бегущей воды, вращающийся в двух направлениях | Призма: 8-гранная + 16-гранная призмы, призмы могут работать одновременно макрос эффект призмы | Фрост: изменяемый угол размытия луча | Фокус: моторизованный | Строб: рандомный и пульсирующий эффекты (0,5-25 Гц/сек) | Диммер: линейный 0-100 % | PAN: 540° | TILT: 250° | Разрешение PAN/TILT: 2,11° / 0,98° | Управление вращением: стандартное и управление скоростью | Корректировка позиции PAN/TILT: автоматическая | Дисплей: 2-дюймовый LCD12864 экран | Интеллектуальное управление: на дисплее отображается время использования приборов, температура прибора, данные о каналах и версия ПО. | Предупреждение об ошибках: автоматическое предупреждение о неисправностях прибора | Обновление ПО: через USB | Управление: DMX-512, RDM | Количество каналов: 14, 16, 16+ | Дизайн крепления: встроенные складные крепления, более удобные в монтаже и транспортировке | Корпус: огнеупорный пластик +база из легкосплавных прессованных материалов | Степень защиты: IP20 | Питание: 100-240 В, 50/60 Гц | Мощность: 350 Вт | Разъем питания: Neutrik | Разъемы DMX/RDM вход/выход: 3- и 5-пиновые XLR | Размеры: 380х280х529мм | Вес: 18,8 кг",https://risbar.kz/wp-content/uploads/product/scope-beam-1.jpg; https://risbar.kz/wp-content/uploads/product/scope-beam-2.jpg; https://risbar.kz/wp-content/uploads/product/scope-beam-3.jpg; https://risbar.kz/wp-content/uploads/product/scope-beam-2-550x541.jpg; https://risbar.kz/wp-content/uploads/product/scope-beam-3-550x526.jpg,https://risbar.kz/product/scope-beam/
SHARK LASER,,Прожекторы Beam с узким лучом,0,Наличие:В наличии,"Описание Light Sky SHARK LASER — это революция в мире автоматизированного сценического света. Он является идеальным решением для уличных площадок и крупномасштабных шоу. Лазерный источник 260 Вт и фронтальная линза 190 мм создают сверхмощный и узкий луч 0,8°, который способен достигать показателя 437300 люкс на расстоянии 20 м. Степень защиты IP66 и прочный литой алюминиевый корпус защищают SHARK LASER от пыли, песка и воды. Идеально подходит для фестивалей и шоу под открытым небом, а также для установки на открытом воздухе и в других развлекательных помещениях, предлагая долгий срок службы и меньшую потребляемую мощность. Технические характеристики: Источник света: белый лазерный модуль 260 Вт. Срок службы светодиода: 12000 часов. Световой поток: 12000 люмен. Цветовая температура источника света: 7000К. Цветовая температура луча: 7490K. Индекс цветопередачи: CRI 64.3. Угол раскрытия луча: 0.88° (возможные углы раскрытия луча на выбор: 0,63° /1,13°). Фронтальная линза: 190 мм. Световой поток на расстоянии 10 м: 1749200 люкс. Колесо цвета 14 цветов + открытый луч. Вращение колеса цвета в двух направлениях с возможностью регулировки скорости. Система цветосмешения: CMY. Колесо гобо: 11 статичных гобо + открытое + 3 анимированных гобо. Призма: 8 и 24-гранная призма с мягким высокоскоростным вращением и регулируемой скоростью смены направления. Стробоскоп: от 1 до 25 вспышек в секунду. Линейный электронный диммер: 0-100%. Фрост: настраиваемая степень размытия. 16-битное управление Pan/Tilt. PAN: 540°. TILT: 270°. Сканирование позиции памяти, автоматический возврат в исходное положение. 2-дюймовый ЖК-экран LCD12864 для установки адреса и настройки. Режим управления: DMX 512, RDM. Обновление программного обеспечения: по USB. Количество каналов DMX: 17. Корпус выполнен из алюминиевого сплава. Разъем USB вход. Разъем питания: IP PowerCON (вход/выход). Разъем управления: 3 или 5-пиновые IP XLR (вход/выход). Степень защиты: IP66. Гобо и цвета Фотометрия Чертеж",Производитель: Light Sky | Наименование: <h3>SHARK LASER</h3> | Партномер: <h3>SHARK LASER</h3> | Потребляемая мощность: 350 Вт. | Вес: 36 кг. | Габариты: 509×320×742 мм.,https://risbar.kz/wp-content/uploads/product/shark-laser-1.webp; https://risbar.kz/wp-content/uploads/product/shark-laser-2.webp; https://risbar.kz/wp-content/uploads/product/shark-laser-3.webp; https://risbar.kz/wp-content/uploads/product/shark-laser-4.webp; https://risbar.kz/wp-content/uploads/product/shark-laser-2-550x550.webp; https://risbar.kz/wp-content/uploads/product/shark-laser-3-550x550.webp; https://risbar.kz/wp-content/uploads/product/shark-laser-4-550x550.webp,https://risbar.kz/product/shark-laser/
SHARK400,,Прожекторы Beam с узким лучом,0,Наличие:В наличии,"Описание Light Sky SHARK400 — вращающаяся голова Aqua Beam на лампе 400Вт. USHIO. Технические характеристики: Лампа 400 Вт USHIO 8+16-гранная призма Угол раскрытия луча 1,8° CMY система смешения цветов IP66 Управление по: DMX512, RDM Герметичная система охлаждения с интеллектуальным контролем температуры, низкий уровень шума Система обновления USB Алюминиевое покрытие Мощность 580 Вт Цветовая температура 6900 К Стробоскоп: стробоскоп с двумя линзами (0,5–9 раз в секунду) Диммер: 0-100% линейная регулировка Статичное колесо гобо: 11 гобо + пустое гобо + 3 гобо с эффектом анимации Фотометрия Чертеж",Производитель: Light Sky | Наименование: <h3>SHARK400</h3> | Партномер: <h3>SHARK400</h3>,https://risbar.kz/wp-content/uploads/product/shark400-1.webp; https://risbar.kz/wp-content/uploads/product/shark400-2.webp; https://risbar.kz/wp-content/uploads/product/shark400-3.webp; https://risbar.kz/wp-content/uploads/product/shark400-4.webp; https://risbar.kz/wp-content/uploads/product/shark400-2-550x550.webp; https://risbar.kz/wp-content/uploads/product/shark400-3-550x550.webp; https://risbar.kz/wp-content/uploads/product/shark400-4-550x550.webp,https://risbar.kz/product/shark400/
SHARK450,,Прожекторы Beam с узким лучом,0,Наличие:В наличии,"Описание Light Sky SHARK450 — является продолжением модели IP 3000 с более высокой степенью защиты IP66. Особенности Луч формируется с помощью линзы диаметром 190 мм. Образует яркий и широкий луч. Система цветосмешения: CMY. Герметичная система охлаждения с интеллектуальным контролем температуры и низким уровнем шума. Технические характеристики: Источник света: лампа USHIO450/OSRAM440 Вт. Система цветосмешения: CMY. Цвет: колесо цвета 14 цветов + открытый луч. Колесо цвета вращается в двух направлениях с возможностью регулировки скорости. Колесо гобо: 11 статичных гобо + открытое + 3 анимированных гобо. Две круговых призмы, 8 и 16-гранная, с мягким высокоскоростным вращением и регулируемой скоростью смены направления. Угол раскрытия луча: Beam: 1,8°. Wash: 6-45°. Линейная регулировка фокуса. Двойной линейный диммер с очень плавной регулировкой. Стробоскоп: от 0,5 до 9 вспышек в секунду. Световой поток на расстоянии 20 м: 131000 люкс. 16-битное управление Pan/Tilt. PAN: 540°. TILT: 230°. Скорость движения по PAN 540°: 2,7 секунды. Скорость движения по TILT 240°: 1,6 секунды. Режим управления: DMX 512, Master-slave, звуковая активация, RDM, Stand-alone, IP-адрес. Количество каналов DMX: 17. Режим управления по Master-slav, звуковая активация, RDM, Stand-alone, IP-адрес. IP-адрес можно устанавливать без питания (встроенная батарея). Алюминиевый корпус. Степень защиты: IP66. Фотометрия Чертеж","Производитель: Light Sky | Наименование: <h3>SHARK450</h3> | Партномер: <h3>SHARK450</h3> | Потребляемая мощность, Вт: 628 Вт. | Вес, кг: 34,5 кг. | Габариты,мм: 509×320×742 мм.",https://risbar.kz/wp-content/uploads/product/shark450-1.webp; https://risbar.kz/wp-content/uploads/product/shark450-2.webp; https://risbar.kz/wp-content/uploads/product/shark450-3.webp; https://risbar.kz/wp-content/uploads/product/shark450-4.webp; https://risbar.kz/wp-content/uploads/product/shark450-2-550x550.webp; https://risbar.kz/wp-content/uploads/product/shark450-3-550x550.webp; https://risbar.kz/wp-content/uploads/product/shark450-4-550x550.webp,https://risbar.kz/product/shark450/
SIRENA,,Прожекторы Beam с узким лучом,0,Наличие:В наличии,"Описание Light Sky SIRENA — светодиодный прожектор 48 х15 Вт, 4-в-1 RGBL светодиодов, управление DMX512, RDM, степень защиты IP66, покрытие 18°/35°. Создавайте невероятные световые шоу с водонепроницаемым светодиодным прожектором; Light Sky предлагает профессиональные решения для освещения театров на открытом воздухе; у нас есть многолетний опыт в производстве светодиодов и отличная техническая поддержка. Линейный светодиодный прожектор Светодиодов 48 шт. x 15 Вт RGBL 4-в-1 Степень защиты IP: IP65, водонепроницаемая, пыленепроницаемая конструкция подходит для использования вне помещений Высокая яркость, работа на большом расстоянии и широкий диапазон размытия Встроенная система калибровки цвета, стабильность смешивания цветов 4 индивидуально управляемые светодиодные зоны Чертеж","Производитель: Light Sky | Наименование: <h3>SIRENA</h3> | Партномер: <h3>SIRENA</h3> | Источник света: 48 светодиодов по 15 Вт. | Мощность светодиода: 15 Вт. | Световой поток источника: 23787 люмен. | Световой поток: 7588 5 м люксы. | Система цветосмешения: RGBL – Red, Green, Blue, Lime. | Срок службы светодиодов: 20000 часов. | Управление группами светодиодов: Четыре группы с индивидуальным изменением цвета. | Линза: PMMA. | Оптическая система: Высокоэффективная оптическая система. | Электронный стробоскоп: 0-25 Гц. | Диммер: 0-100%. | Диммирование: Доступны 4 варианта кривой диммирования. | Угол раскрытия луча: 18° (10°/25°/45° опционально). | Цветовая температура луча СТ: 3000K-8500K. | Дисплей: LCD-экран для установки адреса и настроек. | Режимы управления: DMX 512, RDM. | Количество каналов DMX: 8/24/20/16/01/03/04-1/04-2/05/07 . | Степень защиты: IP66. | Температура окружающей среды: -20 ~ + 40 ℃.",https://risbar.kz/wp-content/uploads/product/sirena-1.webp; https://risbar.kz/wp-content/uploads/product/sirena-2.webp; https://risbar.kz/wp-content/uploads/product/sirena-3.webp; https://risbar.kz/wp-content/uploads/product/sirena-4.webp; https://risbar.kz/wp-content/uploads/product/sirena-5.webp; https://risbar.kz/wp-content/uploads/product/sirena-6.webp; https://risbar.kz/wp-content/uploads/product/sirena-7.webp; https://risbar.kz/wp-content/uploads/product/sirena-8.webp; https://risbar.kz/wp-content/uploads/product/sirena-9.webp; https://risbar.kz/wp-content/uploads/product/sirena-10.webp; https://risbar.kz/wp-content/uploads/product/sirena-2-550x550.webp; https://risbar.kz/wp-content/uploads/product/sirena-3-550x550.webp; https://risbar.kz/wp-content/uploads/product/sirena-4-550x550.webp; https://risbar.kz/wp-content/uploads/product/sirena-5-550x550.webp; https://risbar.kz/wp-content/uploads/product/sirena-6-550x550.webp; https://risbar.kz/wp-content/uploads/product/sirena-7-550x550.webp; https://risbar.kz/wp-content/uploads/product/sirena-8-550x550.webp; https://risbar.kz/wp-content/uploads/product/sirena-9-550x913.webp; https://risbar.kz/wp-content/uploads/product/sirena-10-550x338.webp,https://risbar.kz/product/sirena/
